"","sub","onset","offset","tier","age","duration","seq_cat","syllable_total","inter_speech_interval","caregiver_response","elicited_response"
"737",27,886.316,887.026,"infant vocs","10 months",0.709999999999923,"individual syllable",1,0.210726000000022,NA,1
"738",27,887.492094,900.022138,"Parent","10 months",12.5300440000001,NA,NA,0.466093999999998,1,NA
"739",27,891.471,893.731,"infant vocs","10 months",2.25999999999999,"sequence",2,-8.55113800000004,NA,1
"740",27,893.039376,893.866602,"Parent","10 months",0.827225999999996,NA,NA,-0.691624000000047,1,NA
"741",27,896.091,896.801,"infant vocs","10 months",0.710000000000036,"individual syllable",1,2.22439800000006,NA,1
"742",27,896.27529,897.102516,"Parent","10 months",0.827225999999996,NA,NA,-0.525710000000004,1,NA
"743",27,902.896,903.156,"infant vocs","10 months",0.259999999999991,"individual syllable",1,5.79348399999992,NA,1
"744",27,904.766524,906.445307,"Parent","10 months",1.67878299999995,NA,NA,1.61052400000005,1,NA
"745",27,907.759137,908.756674,"Parent","10 months",0.997536999999966,NA,NA,1.31383000000005,0,NA
"746",27,916.761304,916.761304,"Parent","10 months",0,NA,NA,8.00463000000002,0,NA
"747",27,920.796,921.816,"infant vocs","10 months",1.01999999999998,"individual syllable",1,4.03469600000005,NA,1
"748",27,922.065284,922.989831,"Parent","10 months",0.924546999999961,NA,NA,0.249283999999989,1,NA
"749",27,923.536,924.626,"infant vocs","10 months",1.09000000000003,"individual syllable",1,0.546168999999963,NA,1
"750",27,924.692944,925.49584,"Parent","10 months",0.802896000000032,NA,NA,0.066944000000035,1,NA
"751",27,928.902066,929.121038,"Parent","10 months",0.218972000000008,NA,NA,3.40622599999995,0,NA
"752",27,931.262094,933.987074,"Parent","10 months",2.72497999999996,NA,NA,2.14105600000005,0,NA
"753",27,932.081,932.911,"infant vocs","10 months",0.829999999999927,"individual syllable",1,-1.90607399999999,NA,1
"754",27,932.13798,933.013867,"Parent","10 months",0.875887000000034,NA,NA,-0.773019999999974,1,NA
"755",27,935.366,938.266,"infant vocs","10 months",2.89999999999998,"sequence",3,2.35213299999998,NA,1
"756",27,935.446885,938.269186,"Parent","10 months",2.82230100000004,NA,NA,-2.81911500000001,1,NA
"757",27,936.395762,937.539281,"Parent","10 months",1.14351899999997,NA,NA,-1.873424,0,NA
"758",27,940.361582,941.45644,"Parent","10 months",1.09485800000004,NA,NA,2.82230100000004,0,NA
"759",27,944.351732,945.276279,"Parent","10 months",0.924547000000075,NA,NA,2.89529199999993,0,NA
"760",27,945.526,947.771,"infant vocs","10 months",2.245,"sequence",3,0.249720999999909,NA,1
"761",27,946.857741,947.344345,"Parent","10 months",0.486603999999943,NA,NA,-0.913258999999925,1,NA
"762",27,947.490326,947.928269,"Parent","10 months",0.437943000000018,NA,NA,0.145981000000006,0,NA
"763",27,948.366212,955.421966,"Parent","10 months",7.05575399999998,NA,NA,0.437943000000018,0,NA
"764",27,958.755201,959.168814,"Parent","10 months",0.413612999999941,NA,NA,3.33323500000006,0,NA
"765",27,961.042238,963.450926,"Parent","10 months",2.40868799999998,NA,NA,1.873424,0,NA
"766",27,962.801,963.151,"infant vocs","10 months",0.349999999999909,"individual syllable",1,-0.649925999999937,NA,1
"767",27,964.326813,967.392416,"Parent","10 months",3.06560300000001,NA,NA,1.17581300000006,1,NA
"768",27,965.436,965.716,"infant vocs","10 months",0.279999999999973,"individual syllable",1,-1.95641599999999,NA,1
"769",27,965.591982,965.835284,"Parent","10 months",0.243301999999971,NA,NA,-0.124017999999978,1,NA
"770",27,969.484812,970.62833,"Parent","10 months",1.14351799999997,NA,NA,3.64952800000003,0,NA
"771",27,972.720726,973.937235,"Parent","10 months",1.21650899999997,NA,NA,2.09239600000001,0,NA
"772",27,975.178074,978.60863,"Parent","10 months",3.43055599999991,NA,NA,1.24083900000005,0,NA
"773",27,977.206,977.466,"infant vocs","10 months",0.259999999999991,"individual syllable",1,-1.40262999999993,NA,0
"774",27,980.822677,983.717969,"Parent","10 months",2.89529200000004,NA,NA,3.35667699999999,0,NA
"775",27,987.440487,991.430637,"Parent","10 months",3.99015000000009,NA,NA,3.72251799999992,0,NA
"776",27,994.082627,995.104495,"Parent","10 months",1.02186800000004,NA,NA,2.65198999999996,0,NA
"777",27,997.780815,998.754022,"Parent","10 months",0.973207000000002,NA,NA,2.67631999999992,0,NA
"778",27,1000.530125,1001.406012,"Parent","10 months",0.875887000000034,NA,NA,1.77610300000003,0,NA
"779",27,1003.717379,1008.121143,"Parent","10 months",4.40376399999991,NA,NA,2.31136700000002,0,NA
"780",27,1012.159953,1019.288697,"Parent","10 months",7.12874399999998,NA,NA,4.03881000000001,0,NA
"781",27,1022.208319,1022.792243,"Parent","10 months",0.583924000000025,NA,NA,2.919622,0,NA
"782",27,1025.906506,1031.69709,"Parent","10 months",5.79058399999985,NA,NA,3.11426300000005,0,NA
"783",27,1033.327212,1034.057118,"Parent","10 months",0.729906000000028,NA,NA,1.63012200000003,0,NA
"784",27,1036.465806,1045.224672,"Parent","10 months",8.75886600000013,NA,NA,2.40868799999998,0,NA
"785",27,1046.286,1046.536,"infant vocs","10 months",0.25,"individual syllable",1,1.061328,NA,1
"786",27,1047.414388,1047.925322,"Parent","10 months",0.510934000000134,NA,NA,0.878387999999859,1,NA
"787",27,1050.115039,1051.307218,"Parent","10 months",1.1921789999999,NA,NA,2.18971699999997,0,NA
"788",27,1050.281,1052.006,"infant vocs","10 months",1.72500000000014,"sequence",2,-1.02621799999997,NA,1
"789",27,1051.453199,1052.158774,"Parent","10 months",0.705574999999953,NA,NA,-0.552801000000045,1,NA
"790",27,1053.586,1054.026,"infant vocs","10 months",0.440000000000055,"individual syllable",1,1.42722600000002,NA,1
"791",27,1054.445811,1055.273038,"Parent","10 months",0.827226999999993,NA,NA,0.419810999999982,1,NA
"792",27,1057.341103,1057.998018,"Parent","10 months",0.656915000000026,NA,NA,2.06806499999993,0,NA
"793",27,1059.482159,1067.462459,"Parent","10 months",7.98030000000017,NA,NA,1.48414099999991,0,NA
"794",27,1070.114449,1077.437835,"Parent","10 months",7.32338600000003,NA,NA,2.65198999999984,0,NA
"795",27,1079.603221,1081.330664,"Parent","10 months",1.72744299999999,NA,NA,2.16538600000013,0,NA
"796",27,1083.909663,1085.101842,"Parent","10 months",1.19217900000012,NA,NA,2.57899899999984,0,NA
"797",27,1087.680842,1092.522548,"Parent","10 months",4.84170599999993,NA,NA,2.57899999999995,0,NA
"798",27,1096.123415,1097.534566,"Parent","10 months",1.41115100000002,NA,NA,3.60086700000011,0,NA
"799",27,1096.346,1096.726,"infant vocs","10 months",0.380000000000109,"individual syllable",1,-1.18856600000004,NA,0
"800",27,1099.266,1100.076,"infant vocs","10 months",0.809999999999945,"individual syllable",1,2.53999999999996,NA,1
"801",27,1101.159763,1106.999007,"Parent","10 months",5.83924399999978,NA,NA,1.08376300000009,1,NA
"802",27,1108.848101,1122.059391,"Parent","10 months",13.21129,NA,NA,1.84909400000015,0,NA
"803",27,1113.961,1114.241,"infant vocs","10 months",0.279999999999973,"individual syllable",1,-8.09839099999999,NA,0
"804",27,1124.370758,1129.236795,"Parent","10 months",4.86603700000001,NA,NA,10.129758,0,NA
"805",27,1134.759746,1138.044321,"Parent","10 months",3.28457500000013,NA,NA,5.52295099999992,0,NA
"806",27,1140.136717,1140.671981,"Parent","10 months",0.53526399999987,NA,NA,2.09239600000001,0,NA
"807",27,1146.778857,1148.068357,"Parent","10 months",1.28950000000009,NA,NA,6.10687600000006,0,NA
"808",27,1150.355394,1151.012309,"Parent","10 months",0.656915000000026,NA,NA,2.28703699999983,0,NA
"809",27,1153.080374,1154.832147,"Parent","10 months",1.75177300000018,NA,NA,2.06806499999993,0,NA
"810",27,1153.761619,1154.345544,"Parent","10 months",0.583924999999908,NA,NA,-1.07052799999997,0,NA
"811",27,1155.829685,1156.656911,"Parent","10 months",0.82722600000011,NA,NA,1.48414099999991,0,NA
"812",27,1156.973204,1157.459807,"Parent","10 months",0.486603000000059,NA,NA,0.31629299999986,0,NA
"813",27,1159.576533,1160.111797,"Parent","10 months",0.535264000000097,NA,NA,2.11672599999997,0,NA
"814",27,1164.101947,1169.454588,"Parent","10 months",5.35264099999995,NA,NA,3.99015000000009,0,NA
"815",27,1171.790285,1175.318162,"Parent","10 months",3.52787699999999,NA,NA,2.33569699999998,0,NA
"816",27,1179.892236,1183.347122,"Parent","10 months",3.45488599999999,NA,NA,4.57407399999988,0,NA
"817",27,1184.051,1185.261,"infant vocs","10 months",1.21000000000004,"individual syllable",1,0.703878000000032,NA,1
"818",27,1185.804471,1188.213159,"Parent","10 months",2.40868799999998,NA,NA,0.543470999999954,1,NA
"819",27,1188.626772,1189.259357,"Parent","10 months",0.632584999999835,NA,NA,0.413613000000169,0,NA
"820",27,1194.076733,1200.28093,"Parent","10 months",6.2041969999998,NA,NA,4.8173760000002,0,NA
"821",27,1203.614165,1205.68223,"Parent","10 months",2.06806499999993,NA,NA,3.33323500000006,0,NA
"822",27,1208.30989,1216.2172,"Parent","10 months",7.90731000000005,NA,NA,2.62766000000011,0,NA
"823",27,1219.672086,1222.202425,"Parent","10 months",2.53033899999991,NA,NA,3.45488599999999,0,NA
"824",27,1232.956366,1234.197205,"Parent","10 months",1.24083900000005,NA,NA,10.7539409999999,0,NA
"825",27,1236.16795,1236.995176,"Parent","10 months",0.827225999999882,NA,NA,1.97074500000008,0,NA
"826",27,1236.326,1236.896,"infant vocs","10 months",0.569999999999936,"individual syllable",1,-0.669175999999879,NA,0
"827",27,1238.351,1239.321,"infant vocs","10 months",0.9699999999998,"sequence",2,1.45500000000015,NA,1
"828",27,1238.406327,1239.525515,"Parent","10 months",1.11918800000012,NA,NA,-0.914672999999993,1,NA
"829",27,1239.890468,1241.325949,"Parent","10 months",1.43548099999998,NA,NA,0.364953000000014,0,NA
"830",27,1245.616,1248.411,"infant vocs","10 months",2.79500000000007,"sequence",3,4.29005099999995,NA,1
"831",27,1245.778372,1246.82457,"Parent","10 months",1.046198,NA,NA,-2.63262800000007,1,NA
"832",27,1247.943759,1248.576343,"Parent","10 months",0.632583999999952,NA,NA,1.11918900000001,0,NA
"833",27,1248.965626,1249.573881,"Parent","10 months",0.608255000000099,NA,NA,0.389282999999978,0,NA
"834",27,1252.615154,1253.345059,"Parent","10 months",0.729904999999917,NA,NA,3.04127300000005,0,NA
"835",27,1258.600379,1260.133181,"Parent","10 months",1.53280199999995,NA,NA,5.25531999999998,0,NA
"836",27,1264.196321,1266.459028,"Parent","10 months",2.26270700000009,NA,NA,4.06313999999998,0,NA
"837",27,1268.04049,1270.66815,"Parent","10 months",2.62765999999988,NA,NA,1.5814620000001,0,NA
"838",27,1272.614565,1275.97213,"Parent","10 months",3.35756500000002,NA,NA,1.94641500000012,0,NA
"839",27,1278.380818,1307.479717,"Parent","10 months",29.0988989999998,NA,NA,2.40868799999998,0,NA
"840",27,1301.111,1302.911,"infant vocs","10 months",1.79999999999995,"sequence",2,-6.36871699999983,NA,0
"841",27,1305.291,1305.521,"infant vocs","10 months",0.230000000000018,"individual syllable",1,2.37999999999988,NA,0
"842",27,1309.13417,1309.547783,"Parent","10 months",0.413612999999941,NA,NA,3.61317000000008,0,NA
"843",27,1311.518528,1312.832357,"Parent","10 months",1.31382899999994,NA,NA,1.97074500000008,0,NA
"844",27,1312.046,1312.286,"infant vocs","10 months",0.240000000000009,"individual syllable",1,-0.786356999999953,NA,1
"845",27,1314.243508,1318.695932,"Parent","10 months",4.45242400000006,NA,NA,1.95750799999996,1,NA
"846",27,1320.934308,1322.588761,"Parent","10 months",1.65445299999988,NA,NA,2.23837600000002,0,NA
"847",27,1326.359939,1328.330684,"Parent","10 months",1.97074500000008,NA,NA,3.77117799999996,0,NA
"848",27,1331.225976,1342.490851,"Parent","10 months",11.2648750000001,NA,NA,2.89529199999993,0,NA
"849",27,1344.315615,1345.191501,"Parent","10 months",0.875886000000037,NA,NA,1.82476399999996,0,NA
"850",27,1348.500406,1350.3495,"Parent","10 months",1.84909399999992,NA,NA,3.3089050000001,0,NA
"851",27,1352.736,1354.156,"infant vocs","10 months",1.41999999999985,"individual syllable",1,2.38650000000007,NA,0
"852",27,1359.986,1360.416,"infant vocs","10 months",0.429999999999836,"individual syllable",1,5.83000000000015,NA,0
"853",27,1365.580195,1377.696626,"Parent","10 months",12.1164309999999,NA,NA,5.16419500000006,0,NA
"854",27,1379.399739,1379.399739,"Parent","10 months",0,NA,NA,1.70311300000003,0,NA
"855",27,1380.716,1384.026,"infant vocs","10 months",3.31000000000017,"individual syllable",1,1.31626099999994,NA,1
"856",27,1384.241445,1396.893141,"Parent","10 months",12.6516959999999,NA,NA,0.215445000000045,1,NA
"857",27,1398.450272,1404.557148,"Parent","10 months",6.10687600000006,NA,NA,1.55713100000003,0,NA
"858",27,1400.856,1403.366,"infant vocs","10 months",2.50999999999999,"sequence",2,-3.7011480000001,NA,1
"859",27,1402.440422,1403.243318,"Parent","10 months",0.802896000000146,NA,NA,-0.925578000000087,1,NA
"860",27,1406.211601,1409.058232,"Parent","10 months",2.84663100000012,NA,NA,2.96828299999993,0,NA
"861",27,1411.44259,1414.289222,"Parent","10 months",2.846632,NA,NA,2.38435800000002,0,NA
"862",27,1415.700372,1416.235636,"Parent","10 months",0.535264000000097,NA,NA,1.41114999999991,0,NA
"863",27,1421.393635,1422.172201,"Parent","10 months",0.778566000000183,NA,NA,5.15799899999979,0,NA
"864",27,1425.481106,1426.843596,"Parent","10 months",1.36248999999998,NA,NA,3.30890499999987,0,NA
"865",27,1431.052718,1431.685303,"Parent","10 months",0.632585000000063,NA,NA,4.20912199999998,0,NA
"866",27,1433.534396,1437.792179,"Parent","10 months",4.25778300000002,NA,NA,1.84909300000004,0,NA
"867",27,1441.186,1441.656,"infant vocs","10 months",0.470000000000027,"individual syllable",1,3.39382099999989,NA,0
"868",27,1443.874724,1446.453724,"Parent","10 months",2.57899999999995,NA,NA,2.21872400000007,0,NA
"869",27,1450.054591,1459.762334,"Parent","10 months",9.70774299999994,NA,NA,3.60086700000011,0,NA
"870",27,1455.861,1456.111,"infant vocs","10 months",0.25,"individual syllable",1,-3.90133399999991,NA,0
"871",27,1461.806069,1464.385069,"Parent","10 months",2.57899999999995,NA,NA,5.69506899999988,0,NA
"872",27,1466.355814,1466.964068,"Parent","10 months",0.608253999999988,NA,NA,1.97074500000008,0,NA
"873",27,1469.470077,1478.739877,"Parent","10 months",9.26980000000003,NA,NA,2.50600899999995,0,NA
"874",27,1480.126697,1481.197225,"Parent","10 months",1.07052799999997,NA,NA,1.38681999999994,0,NA
"875",27,1489.128865,1490.004752,"Parent","10 months",0.875887000000148,NA,NA,7.93164000000002,0,NA
"876",27,1489.156,1490.186,"infant vocs","10 months",1.02999999999997,"individual syllable",1,-0.848752000000104,NA,1
"877",27,1490.442695,1491.610544,"Parent","10 months",1.16784899999993,NA,NA,0.256695000000036,1,NA
"878",27,1493.532628,1498.058042,"Parent","10 months",4.52541399999996,NA,NA,1.92208400000004,0,NA
"879",28,600.26,601.49,"infant vocs","10 months",1.23000000000002,"sequence",2,NA,NA,0
"880",28,609.505,611.125,"infant vocs","10 months",1.62,"individual syllable",1,8.01499999999999,NA,0
"881",28,622.685,623.215,"infant vocs","10 months",0.530000000000086,"individual syllable",1,11.5599999999999,NA,0
"882",28,630.91,632.86,"infant vocs","10 months",1.95000000000005,"sequence",2,7.69499999999994,NA,0
"883",28,636.71,637.12,"infant vocs","10 months",0.409999999999968,"individual syllable",1,3.85000000000002,NA,0
"884",28,647.591167,648.291109,"Parent","10 months",0.699941999999965,NA,NA,10.471167,0,NA
"885",28,652.685,653.355,"infant vocs","10 months",0.670000000000073,"sequence",2,4.39389099999994,NA,0
"886",28,663.327794,667.117135,"Parent","10 months",3.78934099999992,NA,NA,9.97279400000002,0,NA
"887",28,672.668399,676.6991,"Parent","10 months",4.03070100000002,NA,NA,5.55126400000006,0,NA
"888",28,679.54714,681.815917,"Parent","10 months",2.268777,NA,NA,2.84803999999997,0,NA
"889",28,694.511417,695.151019,"Parent","10 months",0.639601999999968,NA,NA,12.6955,0,NA
"890",28,700.062681,703.45378,"Parent","10 months",3.39109900000005,NA,NA,4.91166199999998,0,NA
"891",28,706.277683,708.980908,"Parent","10 months",2.70322499999997,NA,NA,2.82390299999997,0,NA
"892",28,721.326436,722.702185,"Parent","10 months",1.37574900000004,NA,NA,12.3455279999999,0,NA
"893",28,726.744953,727.662118,"Parent","10 months",0.917164999999954,NA,NA,4.04276800000002,0,NA
"894",28,734.263296,737.123403,"Parent","10 months",2.86010700000008,NA,NA,6.601178,0,NA
"895",28,741.612687,742.300561,"Parent","10 months",0.687873999999965,NA,NA,4.489284,0,NA
"896",28,744.279707,750.470573,"Parent","10 months",6.19086599999991,NA,NA,1.97914600000001,0,NA
"897",28,751.67737,753.523769,"Parent","10 months",1.84639900000002,NA,NA,1.20679700000005,0,NA
"898",28,762.610947,768.150143,"Parent","10 months",5.53919599999995,NA,NA,9.087178,0,NA
"899",28,791.356841,793.67389,"Parent","10 months",2.317049,NA,NA,23.2066980000001,0,NA
"900",28,804.07,804.52,"infant vocs","10 months",0.449999999999932,"individual syllable",1,10.39611,NA,0
"901",28,806.888312,807.479642,"Parent","10 months",0.591329999999971,NA,NA,2.36831200000006,0,NA
"902",28,807.565,808.9,"infant vocs","10 months",1.33499999999992,"sequence",2,0.085358000000042,NA,1
"903",28,809.772556,810.532838,"Parent","10 months",0.760281999999961,NA,NA,0.872556000000031,1,NA
"904",28,826.19,827.92,"infant vocs","10 months",1.7299999999999,"individual syllable",1,15.6571620000001,NA,1
"905",28,828.465835,831.156991,"Parent","10 months",2.69115599999998,NA,NA,0.545835000000011,1,NA
"906",28,831.695,834.08,"infant vocs","10 months",2.38499999999999,"individual syllable",1,0.538009000000102,NA,0
"907",28,836.2014,843.237024,"Parent","10 months",7.03562399999998,NA,NA,2.12139999999999,0,NA
"908",28,857.392748,858.575409,"Parent","10 months",1.18266100000005,NA,NA,14.155724,0,NA
"909",28,864.428372,867.614315,"Parent","10 months",3.18594300000007,NA,NA,5.85296299999993,0,NA
"910",28,868.12,869.05,"infant vocs","10 months",0.92999999999995,"sequence",2,0.505684999999971,NA,0
"911",28,874.34824,877.968629,"Parent","10 months",3.62038899999993,NA,NA,5.29824000000008,0,NA
"912",28,881.87865,882.940631,"Parent","10 months",1.06198100000006,NA,NA,3.91002100000003,0,NA
"913",28,884.60601,888.87807,"Parent","10 months",4.27206000000001,NA,NA,1.66537899999992,0,NA
"914",28,887.335,887.575,"infant vocs","10 months",0.240000000000009,"individual syllable",1,-1.54306999999994,NA,0
"915",28,888.925,889.555,"infant vocs","10 months",0.629999999999995,"individual syllable",1,1.34999999999991,NA,0
"916",28,890.59,890.91,"infant vocs","10 months",0.319999999999936,"individual syllable",1,1.03500000000008,NA,0
"917",28,892.19,892.79,"infant vocs","10 months",0.599999999999909,"individual syllable",1,1.28000000000009,NA,0
"918",28,894.89,895.39,"infant vocs","10 months",0.5,"individual syllable",1,2.10000000000002,NA,0
"919",28,900.499521,902.804502,"Parent","10 months",2.304981,NA,NA,5.10952099999997,0,NA
"920",28,903.7096,907.402397,"Parent","10 months",3.69279699999993,NA,NA,0.905098000000066,0,NA
"921",28,903.95,904.81,"infant vocs","10 months",0.8599999999999,"individual syllable",1,-3.45239699999991,NA,0
"922",28,908.090271,911.010719,"Parent","10 months",2.92044799999996,NA,NA,3.28027100000008,0,NA
"923",28,918.323906,919.385887,"Parent","10 months",1.06198100000006,NA,NA,7.31318699999997,0,NA
"924",28,932.41929,933.686426,"Parent","10 months",1.26713599999994,NA,NA,13.033403,0,NA
"925",28,935.95,939.58,"infant vocs","10 months",3.63,"individual syllable",1,2.26357400000006,NA,0
"926",28,945.05445,946.104363,"Parent","10 months",1.04991300000006,NA,NA,5.47444999999993,0,NA
"927",28,948.855859,950.098859,"Parent","10 months",1.24299999999994,NA,NA,2.75149599999997,0,NA
"928",28,952.681404,954.732958,"Parent","10 months",2.05155400000001,NA,NA,2.5825450000001,0,NA
"929",28,954.79,955.41,"infant vocs","10 months",0.620000000000005,"individual syllable",1,0.0570419999999103,NA,0
"930",28,958.6,960.91,"infant vocs","10 months",2.30999999999995,"sequence",2,3.19000000000005,NA,0
"931",28,962.2,962.51,"infant vocs","10 months",0.309999999999945,"individual syllable",1,1.29000000000008,NA,0
"932",28,964.145,965.365,"infant vocs","10 months",1.22000000000003,"sequence",2,1.63499999999999,NA,0
"933",28,966.655,967.175,"infant vocs","10 months",0.519999999999982,"individual syllable",1,1.28999999999996,NA,0
"934",28,979.125,979.425,"infant vocs","10 months",0.299999999999955,"individual syllable",1,11.95,NA,0
"935",28,986.295,989.565,"infant vocs","10 months",3.2700000000001,"individual syllable",1,6.87,NA,0
"936",28,1002.91,1003.28,"infant vocs","10 months",0.370000000000005,"individual syllable",1,13.3449999999999,NA,0
"937",28,1030.664597,1031.630034,"Parent","10 months",0.965437000000065,NA,NA,27.384597,0,NA
"938",28,1048.68207,1050.552604,"Parent","10 months",1.87053399999991,NA,NA,17.052036,0,NA
"939",28,1051.255,1051.955,"infant vocs","10 months",0.699999999999818,"individual syllable",1,0.702396000000135,NA,0
"940",28,1054.571237,1056.115937,"Parent","10 months",1.54469999999992,NA,NA,2.61623700000018,0,NA
"941",28,1059.929414,1060.846579,"Parent","10 months",0.917165000000068,NA,NA,3.81347699999992,0,NA
"942",28,1074.775,1075.025,"infant vocs","10 months",0.25,"individual syllable",1,13.9284210000001,NA,0
"943",28,1078.08,1078.87,"infant vocs","10 months",0.789999999999964,"sequence",2,3.05499999999984,NA,0
"944",28,1080.215,1081.155,"infant vocs","10 months",0.940000000000055,"sequence",2,1.34500000000003,NA,0
"945",28,1091.435,1091.785,"infant vocs","10 months",0.350000000000136,"individual syllable",1,10.28,NA,0
"946",28,1096.8,1097.76,"infant vocs","10 months",0.960000000000036,"sequence",2,5.01499999999987,NA,0
"947",28,1101.65,1102.18,"infant vocs","10 months",0.529999999999973,"individual syllable",1,3.8900000000001,NA,0
"948",28,1108.105,1108.575,"infant vocs","10 months",0.470000000000027,"individual syllable",1,5.92499999999995,NA,0
"949",28,1117.397066,1118.181483,"Parent","10 months",0.784417000000076,NA,NA,8.82206599999995,0,NA
"950",28,1132.759586,1133.785363,"Parent","10 months",1.02577700000006,NA,NA,14.5781029999998,0,NA
"951",28,1137.091985,1138.12983,"Parent","10 months",1.03784500000006,NA,NA,3.30662200000006,0,NA
"952",28,1142.051919,1143.05356,"Parent","10 months",1.00164100000006,NA,NA,3.92208899999991,0,NA
"953",28,1147.542844,1148.508281,"Parent","10 months",0.965436999999838,NA,NA,4.489284,0,NA
"954",28,1154.107817,1155.133594,"Parent","10 months",1.02577699999983,NA,NA,5.59953600000017,0,NA
"955",28,1162.241626,1163.46049,"Parent","10 months",1.21886399999994,NA,NA,7.10803200000009,0,NA
"956",28,1176.397349,1180.560797,"Parent","10 months",4.16344800000002,NA,NA,12.9368590000001,0,NA
"957",28,1183.86742,1184.627702,"Parent","10 months",0.760281999999961,NA,NA,3.30662299999995,0,NA
"958",28,1203.6,1203.88,"infant vocs","10 months",0.2800000000002,"individual syllable",1,18.9722979999999,NA,0
"959",28,1215.002771,1230.389427,"Parent","10 months",15.3866560000001,NA,NA,11.1227709999998,0,NA
"960",28,1233.418486,1235.747604,"Parent","10 months",2.32911799999988,NA,NA,3.02905899999996,0,NA
"961",28,1242.11949,1243.36249,"Parent","10 months",1.24299999999994,NA,NA,6.37188600000013,0,NA
"962",28,1265.69,1266,"infant vocs","10 months",0.309999999999945,"individual syllable",1,22.3275100000001,NA,0
"963",28,1285.47969,1288.376001,"Parent","10 months",2.8963110000002,NA,NA,19.4796899999999,0,NA
"964",28,1318.125,1321.98,"infant vocs","10 months",3.85500000000002,"sequence",4,29.7489989999999,NA,0
"965",28,1323.515,1323.855,"infant vocs","10 months",0.339999999999918,"individual syllable",1,1.53500000000008,NA,0
"966",28,1336.732339,1337.528825,"Parent","10 months",0.796486000000186,NA,NA,12.8773389999999,0,NA
"967",28,1340.665,1342.855,"infant vocs","10 months",2.19000000000005,"sequence",2,3.13617499999987,NA,1
"968",28,1343.285245,1344.20241,"Parent","10 months",0.917165000000068,NA,NA,0.430245000000014,1,NA
"969",28,1344.72,1345.74,"infant vocs","10 months",1.01999999999998,"sequence",2,0.517589999999927,NA,1
"970",28,1347.038382,1347.88314,"Parent","10 months",0.844757999999956,NA,NA,1.29838199999995,1,NA
"971",28,1352.03452,1352.710326,"Parent","10 months",0.675805999999966,NA,NA,4.15138000000002,0,NA
"972",28,1354.991171,1356.06522,"Parent","10 months",1.07404900000006,NA,NA,2.280845,0,NA
"973",28,1357.38,1358.16,"infant vocs","10 months",0.779999999999973,"individual syllable",1,1.31478000000016,NA,1
"974",28,1359.613202,1364.186961,"Parent","10 months",4.57375900000011,NA,NA,1.45320199999992,1,NA
"975",28,1366.178175,1367.155681,"Parent","10 months",0.977505999999948,NA,NA,1.9912139999999,0,NA
"976",28,1418.987593,1420.677108,"Parent","10 months",1.68951500000003,NA,NA,51.8319120000001,0,NA
"977",28,1444.173437,1445.150942,"Parent","10 months",0.977505000000065,NA,NA,23.4963289999998,0,NA
"978",28,1466.366425,1469.938543,"Parent","10 months",3.57211800000005,NA,NA,21.215483,0,NA
"979",28,1476.696604,1479.32742,"Parent","10 months",2.6308160000001,NA,NA,6.758061,0,NA
"980",43,600.745719,610.002734,"Parent","10 months",9.25701500000002,NA,NA,NA,0,NA
"981",43,607.848,608.024,"infant vocs","10 months",0.176000000000045,"individual syllable",1,-2.15473400000008,NA,0
"982",43,612.439276,613.92598,"Parent","10 months",1.48670400000003,NA,NA,4.41527599999995,0,NA
"983",43,616.9985,619.112923,"Parent","10 months",2.11442299999999,NA,NA,3.07252000000005,0,NA
"984",43,619.043,619.391,"infant vocs","10 months",0.347999999999956,"individual syllable",1,-0.069923000000017,NA,1
"985",43,619.063366,619.600232,"Parent","10 months",0.536866000000032,NA,NA,-0.327633999999989,1,NA
"986",43,621.919,622.794,"infant vocs","10 months",0.875,"individual syllable",1,2.31876799999998,NA,1
"987",43,623.333509,624.423759,"Parent","10 months",1.09024999999997,NA,NA,0.539509000000066,1,NA
"988",43,626.727,628.263,"infant vocs","10 months",1.53600000000006,"sequence",2,2.30324099999996,NA,1
"989",43,629.428994,629.998897,"Parent","10 months",0.569903000000068,NA,NA,1.16599399999996,1,NA
"990",43,632.600628,637.911464,"Parent","10 months",5.310836,NA,NA,2.60173099999997,0,NA
"991",43,643.544419,644.973306,"Parent","10 months",1.42888700000003,NA,NA,5.63295499999992,0,NA
"992",43,647.789783,648.954368,"Parent","10 months",1.16458499999999,NA,NA,2.81647700000008,0,NA
"993",43,653.042802,653.843971,"Parent","10 months",0.801168999999959,NA,NA,4.08843400000001,0,NA
"994",43,656.495259,667.769427,"Parent","10 months",11.2741679999999,NA,NA,2.65128800000002,0,NA
"995",43,670.305083,674.566966,"Parent","10 months",4.26188300000001,NA,NA,2.53565600000002,0,NA
"996",43,677.796,683.346777,"Parent","10 months",5.55077699999993,NA,NA,3.22903400000007,0,NA
"997",43,685.411643,687.914261,"Parent","10 months",2.50261799999998,NA,NA,2.06486600000005,0,NA
"998",43,686.209,686.384,"infant vocs","10 months",0.175000000000068,"individual syllable",1,-1.70526100000006,NA,0
"999",43,692.655193,694.70354,"Parent","10 months",2.04834699999992,NA,NA,6.27119300000004,0,NA
"1000",43,704.078032,707.290964,"Parent","10 months",3.21293200000002,NA,NA,9.37449200000003,0,NA
"1001",43,730.888253,731.755497,"Parent","10 months",0.867244000000028,NA,NA,23.5972889999999,0,NA
"1002",43,737.694,737.809,"infant vocs","10 months",0.115000000000009,"individual syllable",1,5.93850299999997,NA,1
